gene_name	MMRF_1879_1_BM_CD138pos_T2_TSMRU_L05344	MMRF_2453_1_BM_CD138pos_T2_TSMRU_L10609
FXYD6-FXYD2	0	0
RP11-179A16.2	0	0
CTD-2523D13.1	0	0
RP11-166D19.1	0.0032	0.2235
CTD-2005H7.2	0	0
PRR23D1	0	0
RP1-65P5.3	0	0
RP11-303G3.9	0	0
HIGD1AP5	0	0
PPP1R1AP1	0	0.052
RP5-916O11.2	0	0
AC025016.1	0	0.0385
RP11-448P19.1	0	0.0453
ZNF123P	0	0
CTD-3224I3.3	0	0.0519
OR7E4P	0	0
TCEB2P2	0.0642	0
TMA16P1	0	0
RP11-734C14.2	0	0
RP11-430H10.2	0	0
RP11-707M1.9	0	0
RP11-702F3.4	0	0
NAV2-IT1	0	0.2183
RP4-594L9.2	0	0
RP11-646J21.6	0	0
AF238378.7	0	0
TMPRSS4-AS1	0	0
RP13-279N23.2	0	0
RRM1-AS1	0	0
ABCC6P2	0	0
RP11-375D13.4	0	0
CTD-2530H12.5	0	0
RP11-460B17.1	0	0
WTAPP1	0.0068	0.0133
RP11-72M10.4	0	0
AP006621.5	3.3591	3.7335
RP11-358N4.5	0	0
RP11-708L7.7	0	0
SNRPGP16	0	0
RP4-562D20.2	0	0
RP11-91I20.1	0.0862	0.0835
RP11-701I24.1	0.0491	0.0952
AP002884.2	0.2683	0.2599
RP11-787P24.1	0	0.0096
OR4A50P	0	0
RP11-745I13.1	0	0
RP11-757C15.4	0.0814	0
OR4A41P	0	0
OR8G5	0	0
RP11-655C2.3	0.3414	0.4188
RP11-148I19.1	0	0
RP11-624G17.3	0	0
EID1	91.3405	93.486
OR5BA1P	0	0
OR4A46P	0	0
RP11-529A4.7	0	0
RP5-901A4.1	0.7406	1.0461
OR52B2	0.0211	0
RP11-428C19.4	0.0884	0.0856
RP11-756D7.1	0	0
AF131215.2	3.1752	3.4175
RP11-160H12.2	0	0.0314
OR4C7P	0	0
RP11-1082L8.2	0	0
RP11-702F3.3	0	0.0235
OR8A3P	0	0
RP11-664H7.2	0	0
RP11-688I9.2	0	0
RP11-655M14.13	0.2744	0.3721
ENPP7P8	0.0284	0
RP11-755F10.1	6.8926	5.0631
RP11-91I20.4	0	0.0321
RP11-22P4.1	0.3319	0.4501
LINC01495	0	0
RP11-96B2.1	0	0
CTD-2530H12.4	0.0701	0.0339
RP11-555G19.1	0	0
RP11-326C3.12	0.75	1.7816
H2AFZP4	0.0605	0.0586
SOGA3	0.1042	0
RP11-736I10.2	0	0
RP11-201M22.1	0	0
AP000435.3	0	0
RP11-708L7.6	0	0.2058
RP11-358H18.2	0	0
RP11-94P11.3	0	0
RP11-315O6.1	0.3295	0.6703
RP11-107P7.2	0.049	0
RP11-411B6.6	0.3411	0.3304
RP11-484D2.5	0	0
OR8Q1P	0	0
RP11-762B21.5	0.9543	0
RP11-299M14.2	0.0722	0
RP11-469N6.2	0	0
CTD-2337I7.1	0	0
NOX5	0	0
RP11-40H19.1	0.0282	0
RP11-700F16.3	0	0
OR4A7P	0	0
RP11-37O16.3	0	0
RP11-567I13.1	0	0
PPP1R10P1	0	0.0123
RP11-382M14.1	0.0916	0.0887
RP11-148O21.2	16.5071	0.2231
AP000640.2	0.0499	0.0242
RP11-277E18.2	0	0
RP11-34N19.1	0	0
RP11-567O18.1	0.1788	0.0866
CCDC179	0.0497	0
RP11-529A4.15	0	0
RP11-412B14.2	0	0
RP11-619A14.3	0.9403	1.0247
RP11-672A2.5	0	0.079
RP11-94A24.1	0	0
RP11-776K3.1	0	0
RP11-1134I14.8	0	0
RP13-726E6.2	0.0331	0
RP11-54J7.2	0	0
RP11-740D6.3	0	0
CYCSP25	0	0
OPCML-IT2	0	0
CTD-3064C13.1	0.1768	0
TAS2R43	0.1842	0
RP1-65P5.5	0.1412	0.0342
RP11-360K13.2	0	0
DUXAP5	0	0.0835
PRR23D2	0	0
CYCSP29	0	0.0695
RP11-684B20.1	0	0
AP001258.5	0.2327	0
RP11-718B12.2	0.3068	0.0495
RP11-770J1.4	0.1093	0.1165
UBTFL10	0	0
OR5BR1P	0	0
RP11-23F23.3	0	0.0254
RP11-124G5.3	0	0
C6orf3	0.5275	0.3741
RP11-732A19.5	0	0
CTD-2028E8.1	0.0406	0.0393
RP11-736I10.1	0	0
C8orf49	0	0.0112
CTD-2562J17.2	0.0814	0.0394
AP000857.2	0	0
AC022182.2	0.8944	0.1019
HCAR3	0.032	0.4548
TBX5-AS1	0.0055	0
RP13-631K18.5	0	0
RP11-15D14.2	0	0
RP11-696P8.2	0	0
AP000641.1	0	0
RP11-770G2.5	0	0
RP11-713P17.5	0	0
PCDHA3	0	0.003
RSF1-IT1	0.5773	0.2446
RP11-732A19.6	0.0468	0.0454
RP11-98J9.1	0	0
RP11-436P7.2	0	0
LINC01059	0	0
RP11-684B2.5	0	0
OR10AF1P	0	0
RP11-37O16.4	0	0
RP11-266A24.1	0.4168	0.1425
CASC23	0	0
CTD-2011F17.2	4.5606	1.0075
AP002954.4	0	0.5197
EBLN2	3.9521	1.6181
RP11-589F4.2	0	0
OR8G3P	0	0
CTD-2210P24.2	0	0
RP11-350D17.2	0	0
RP11-794P6.1	0.1851	0.0598
RP11-643G5.6	0	0
CASP1P1	0	0
OR5B19P	0	0
RP11-831H9.11	0	0
AP000479.1	0	0
CTD-2530H12.8	0	0
RP11-770J1.3	1.1034	0.2096
RP11-510I21.1	0	0.03
CTD-2653D5.1	0.1029	0.8248
RP11-196G11.1	0.0588	0.0244
RP11-632K5.2	0	0
CTD-2616J11.2	0.0227	0.044
RP11-347H15.1	0	0
RP1-68D18.4	2.0589	3.2361
CYCSP27	0	0.1508
RP11-573M3.3	1.3493	0.6862
CTD-2531D15.4	0.0447	0.0433
CTD-2210P24.6	0	0.2826
RP1-59M18.2	0	0.0321
RP11-91P24.6	1.0569	0.4033
CTD-2063L20.1	0.0501	0
RP11-58K22.1	0	0
RP11-107P7.1	0	0
RP11-46P12.1	0	0
RP11-890B15.3	5.9377	2.9145
CTD-2517M22.9	0	0
RP11-436P7.1	0	0
RP11-539G18.3	0.1982	0.2592
RP11-52B19.10	0	0
ZDHHC20P3	0	0.0657
OR8I1P	0	0
RP11-483L5.1	0	0
RP11-16F15.4	0	0.0628
RP11-585F1.2	0	0.1241
RP11-264E20.1	0.1183	0.0191
OR5AL2P	0	0
RP11-144G7.2	0.1183	0.1375
RP11-867G23.8	1.4363	0.4446
BOLA3P1	0	0.0622
RP11-113D6.6	0.0222	0.043
RP11-736K20.5	0.2808	0.0544
RP11-998D10.1	0	0
RP11-234B24.2	0.0913	0.2122
RP11-687M24.4	0	0.0372
RP11-1H15.2	0	0
RP11-63D14.1	0	0
RP11-867O8.5	1.1321	0.2741
RP11-672A2.6	0	0.0532
RP4-710M3.2	0	0
OR56A7P	0	0
RP11-315O6.2	0	0
AP000889.2	0	0
RP11-65M17.1	0	0
OR5G4P	0	0
RP11-313I2.13	0	0
RP11-513D5.5	0.8017	0.1726
CTC-830E23.1	0	0
EIF4A2P5	0	0
RP11-1082L8.4	0	0.0565
CTD-2381F24.1	0.0616	0.2985
RP11-131J4.12	0	0
LINC00681	0	0
AC145124.2	0.2011	0.0974
RP11-587D21.4	0	0
RP11-726G23.12	0	0
RP11-618K13.2	0	0
RP11-738O11.12	0	0
RP11-347H15.2	0	0
CARD18	0	0
RP11-379J13.2	0	0
RP11-113K21.4	0.8891	1.1145
RP11-788M5.3	0.0263	0.0255
RP11-485O14.1	0	0
RP11-203F8.1	0	0
RP11-535A19.2	0.1195	0.0434
RP11-864I4.1	0.6933	1.3601
OR8A2P	0	0
RP11-1081L13.3	0	0
AP005135.2	0	0
AC005363.9	0	0
OR4B2P	0	0
RP11-178H8.3	0	0
RP11-164N3.1	0.0399	0.0386
CTD-3074O7.5	2.9044	2.0295
RP11-148O21.4	4.6528	0.1218
RP11-958J22.2	0	0
RP11-390K5.3	0.3434	0.1996
RP4-607I7.1	0.169	0.7278
SNRPCP5	0	0
RP11-780O24.2	0	0
NPIPB8	0.0195	0.0094
RP1-296L11.1	0	0
NEDD8-MDP1	0.0217	0
RP11-56P9.4	0.0604	0.2633
RP11-25I9.2	0	0
POLR2M	4.2526	5.6649
RP5-1047A19.6	0	0
NDUFS5P6	0	0
CTD-2026G22.1	0	0
RP11-326C3.4	0.0789	0.535
OR4A43P	0	0
RP11-679I18.4	0	0
RP11-583F24.5	0	0
AP000708.1	0	0
OR10V2P	0	0
CTA-797E19.2	0.1864	0.0602
RP11-313I2.5	0	0
RP11-727A23.8	0.5797	0.0936
RP4-683L5.1	0.044	0
RP11-72M10.2	0	0
DEFB108P3	0	0
RP11-627G23.1	0.0028	0
RP11-168K9.1	0	0
RPA2P3	0.0592	0.2582
RP11-617B3.2	0.0834	0
ENPP7P6	0.0245	0
RP11-163O19.11	0	0.0897
RP11-56P9.5	0	0
LY6G6E	0	0.06
RP11-810P12.5	0	0.028
OR7E1P	0.0238	0
AP000857.3	0	0
RP11-351I21.6	0.0144	0
RP11-770G2.2	0.3932	0.0952
CTC-497E21.5	0	0
ZNF252P-AS1	0.0423	0.1024
OR4R2P	0	0
FDXACB1	3.6667	3.0977
UNC93B6	0.1196	0.0193
RP11-124G5.2	0	0
RP11-6B19.1	0.3433	0.1425
RP11-114F3.5	5.6102	4.7332
BRWD1-AS2	0.4215	0.1934
TRAV1-1	0	0
LINC00925	0.3704	0.599
RP11-273B20.3	0.035	0
RP1-267D11.1	0	0
AP000462.2	0	0
RP11-69M1.4	0	0
OR10G2	0	0
RP11-415I12.2	0	0.0228
RP11-188C12.2	0.9249	0.427
RAB44	0.1933	0.0676
RP4-809F18.1	0	0
AP000997.1	0	0
RP11-644L4.1	0	0
AP000439.2	0	0
RP3-377H17.2	0	0
RP11-357K6.1	0	0
RP11-377D9.3	0.019	0.1287
PCDHB17P	0	0.036
RP11-564D11.3	4.2584	2.129
RP11-547L9.1	0	0
RP11-313F23.3	0	0
RP11-196H14.3	0	0
MTRNR2L9	0.2163	0.1257
RP11-234B24.6	0	0.0186
RP11-277P12.6	0	0
PABPC1P4	0.6446	0.8246
RP11-59N23.1	0	0
CTD-2373J6.2	0.4765	0.3297
RP11-361I14.2	0	0
RP11-502N13.2	0	0.1035
FAM222A-AS1	0	5.8944
RP11-313F23.4	0	0.0297
RP11-60C6.3	0	0
RP11-256L11.3	0.1513	0
RERG-AS1	0	0
RP11-212D19.4	0.3128	0.0606
ARL6IP1P1	0	0
RP11-867G2.6	0	0
RP11-885B4.2	0.4146	0.1205
RP11-253I19.3	0.8855	0.965
RP11-283I3.1	0	0
RP11-45F15.2	0	0.0803
JRKL-AS1	0	0
RP11-732A19.9	0	0
RP11-227B21.2	0	0
RP11-136I14.5	0	0.0587
TRIL	0.0046	0.009
RP1-127H14.3	0.0506	0.049
RP11-766N7.3	0.5284	0.2281
APOOP3	0	0
RP11-46H11.2	0	0
RP11-292I17.1	0.1761	0
RP11-667M19.9	1.3947	0.4503
OR4D2	0	0
RP11-121J20.1	0	0
SNHG1	53.7531	63.2598
RP11-529H2.2	0.0653	0.0633
TDGP1	0.0557	0
XXbac-BPG299F13.15	0	0
LINC01489	0	0
CTC-435M10.3	0.0194	0.1222
IFNG-AS1	15.2591	12.0888
HNRNPABP1	0.0311	0.0301
AGAP2-AS1	0.5169	0.2356
RP11-239A17.1	0	0.085
RP11-757G1.5	0.2405	0.5047
RP11-625L16.1	0.034	0
RP11-283I3.4	0.0907	0
GNAI2P1	0	0
RP11-283G6.5	0.0202	0.0783
RP11-22B23.2	1.3619	0.3769
RP11-749H20.3	0	0
RP11-428G5.5	1.2847	0.1037
MRPS18CP4	0	0
RP13-512J5.1	0	0
GOLGA2P10	6.5633	7.212
LINC01479	0.1276	0.0927
AP000439.3	0.0314	0
RP3-454B23.1	0	0.0338
RP11-436I9.3	0	0
RP4-765H13.1	0.1629	0
RP11-1029F8.1	0	0
RP11-809N8.6	0	0
RP11-711K1.7	0.0745	0.0361
RMST	0.0177	0.0214
RP11-561P12.5	0	0
OR6J1	0	0
PTP4A1P2	0	0
RP11-31L22.3	0.0811	0.0786
RP1-34M23.5	0	0.0394
RP11-357K6.2	0	0
KRT8P11	0.2382	0.9537
RP11-196H14.4	0	0
KLRC4-KLRK1	0	0
MTRNR2L8	1.4875	3.526
RP5-1154L15.1	0	0
RP11-20D14.3	0	0
RP11-385N17.3	0	0
TIFAB	0.0038	0.0858
RP4-559A3.7	0.014	0.0408
RP11-157G21.2	0.0377	0.0365
TAS2R20	1.3375	0.2879
RP11-753B7.2	0	0
RP11-338K17.8	0	0
AP000593.7	2.0909	1.07
RP11-804A23.1	0	0
RP11-167N4.2	0.2584	0.0469
TMEM5-AS1	0.0405	0.1569
Metazoa_SRP	0.0848	0
RP11-407A16.1	0	0.2754
RP11-735A19.2	0	0
RP11-87C12.5	0	0
PXN-AS1	3.0564	1.3828
RP11-612B6.1	0.7681	0.465
RP11-807H22.6	0	0.1066
AC073610.5	0	0
RP11-444D3.1	0.431	0.1827
RP11-221N13.2	0	0
DENND5B-AS1	0.8891	0.4897
RP11-667M19.5	0	0
RP11-69C13.1	0	0
RP11-613M10.9	0.0176	0.0256
LINC00346	0	0.0176
CTD-2102P23.1	0.1804	0.1997
RP11-290C10.1	0	0.0922
RP11-79P5.10	0.2	0.3875
RP11-815D16.1	0	0
RP11-196H14.2	0.034	0.0329
NDFIP1P1	0	0
RP11-685N10.1	2.7081	0.1901
XXbac-BPG299F13.16	0	0
RP11-407A16.8	0.7565	0
RP11-136I14.4	0	0
PDCD5P1	0.1476	0.3574
RP11-405A12.2	0.0318	0.0923
RP13-895J2.7	0	0
AC226150.3	0	0
CCND2-AS2	0	0
RP11-662I13.2	0	0.3034
RP11-983C2.1	0	0
RP11-456I15.2	0	0.2104
RP11-867G2.8	0	0
RP11-286N22.10	0.0823	2.3922
RP11-495K9.5	2.2255	1.5588
RP11-407A16.4	0.4898	0
RP11-351O2.1	0	0
RP11-173P15.7	0	0.1137
RP11-855O10.3	0	0
AP003419.16	0	0
RP11-967K21.2	0	0
RP11-656E20.5	0	0
RP11-804A23.2	0.3186	0.3086
RP11-459D22.1	0	0
RP11-69M1.3	0	0.1033
RP11-408I18.9	0.1754	0.3398
RP5-940J5.3	0.0956	0.3705
RP11-438L7.3	0.01	0.058
RP11-513G19.1	1.0004	0.627
RP11-43N5.1	0.1164	0.0564
RP11-324E6.8	0	1.5777
RP11-592H6.3	0	0.0764
CYP2A6	0.0295	0
RAB11AP2	0.0357	0
RP11-444J21.2	0.0458	0.0444
AP000439.1	0	0
NXPE2P1	0	0
RP11-1038A11.1	0	0.0157
MT1JP	0	0
TOMM20P2	1.8416	0.3148
TUBB4BP1	0	0
RP11-242C24.2	0	0.0826
RP11-417L19.4	0.8029	1.3481
PSMC1P9	0.0342	0
HPRTP4	0	0
RP11-429A20.2	0.0412	0
RP11-407A16.7	0.0696	0
RP11-575F12.2	0	0.1076
RP11-20D14.4	0	0
AC084117.3	0.1689	2.0452
ARAP1-AS1	0.1175	0.0569
RP11-728G15.1	0	0.0592
RP11-392P7.7	0.0618	0
RP11-27M24.1	0	0
TAS2R63P	0.0247	0.0239
RP5-1154L15.2	0.0611	0
TCEB1P31	0.8301	0.4257
RP11-526P6.1	0	0
CACNA1C-AS4	0	0
RP11-197N18.2	0.4221	0.4639
RP11-190A12.7	0.0335	0
CBX3P4	0.1746	0.203
RP11-364C11.3	0	0
RP11-707G14.1	0.1066	0.0516
AP000619.6	0	0
MRPL40P1	0.4153	0.4023
RP11-291B21.2	0	0.0254
PAPPA-AS1	0	0
RP11-959F10.4	0	0
CTSO	36.6668	16.0465
RP11-324E6.4	0	0
MTRNR2L10	0.0298	0.0144
RP11-982M15.6	0.0349	0.0845
APOPT1	2.5807	3.9042
RP11-709A23.2	0	0.0238
TRAPPC2B	4.0335	7.0112
DYX1C1	0.0311	0.0903
RP11-117L5.4	0	0.0532
A2MP1	0.0196	0.0047
RP11-56H16.1	0	0
RP11-465L8.1	0	0
RP11-335I12.2	0	0
URB1-AS1	4.0612	1.9404
RP11-81H14.3	0	0
RP11-335O4.1	0	0
RP11-318G8.2	0.1733	0
AE000658.25	0	0
RP11-366L20.3	0	0
RP11-134N1.2	1.9596	1.5186
RP11-337L12.1	0	0
ZNF432	10.7366	6.9753
MTRF1LP1	0.0672	0.0976
RP13-942N8.1	0.934	0.6884
RP11-158L12.2	0	0
RP11-691F15.1	0	0
AP000721.4	0	0.079
RP11-90D4.3	0.2947	0.026
RP1-96H9.5	0	0.0856
RP13-672B3.5	0	0.0385
RP11-319E16.1	0	0
RP11-783K16.14	0.6726	0.4203
RP11-778H2.1	0	0
LINC01152	0	0
RP5-944M2.4	0	0
LINC00944	9.5248	0.1907
EGLN3P1	0.1267	0.0614
RP11-113C12.8	0	0
RP11-174M13.2	0	0.169
ZKSCAN7P1	0	0
RP11-968O1.5	3.5332	1.6263
RP11-319E16.2	0	0
RP11-809N8.5	1.1192	0.542
RP11-357K6.3	0	0
RP11-885B4.1	0	0
RP11-76C10.5	0.0357	0
RP11-463O12.3	0	0
RP11-277P12.9	0	0
RP11-80N2.2	0	0
RP11-820K3.4	0	0.2291
SMLR1	0.0091	0.0176
CCND2-AS1	0	0
XXbac-BPG248L24.13	0	0.1648
ATF4P4	0.3523	0.6101
GCSHP4	0.1039	0.1509
RP11-473M14.3	0	0
RP11-627K11.3	0.9381	0.5592
AP000438.4	0	0
RP11-612B6.2	1.4583	4.6231
TAS2R30	0.0125	0.0483
RP11-167N4.5	0.1016	0.123
RP11-290I21.2	0	0
LINC00507	0	0
RP11-64D24.4	0	0.0115
RP11-881M11.4	0.5542	0.2557
TSPAN9-IT1	0	0
RP11-439H13.2	0	0.0931
RP11-243M5.1	0	0
PSMA1	0.0747	0.0181
RP11-897M7.1	0	0.8513
AC005255.3	1.7947	1.8407
RP11-1018J11.1	0.0457	0
RP11-1038A11.2	0	0
CTD-2331C18.5	0	0
AE000661.36	0	0
MTRNR2L3	0.0741	0.0718
ZNF10	3.2593	2.8742
RP11-582E3.2	0.0371	0
ZNF486	1.3914	0.0674
RP11-771K4.1	0	0.2036
RP11-283G6.4	0.4567	0.6952
SMIM3	0.2738	1.8186
RP11-434C1.2	0.2426	0
RP11-473N11.2	0.0801	0.0212
RPL7AP3	0.0483	0
RP11-123O10.4	0.7126	0.4602
RP11-324E6.6	0.0327	0
RP11-989F5.1	0.3108	0.1505
AP000647.3	0	0
RP11-443N24.4	0	0
CACNA1C-IT2	0	0
RP11-495K9.9	0	0
RP11-366L20.4	0	0
USP30-AS1	11.9576	4.4783
DDX11L8	0.623	0.2414
RP11-221N13.3	0	0
HMBS	7.0336	13.2363
CACNA1C-AS2	2.1343	8.197
RP11-71J4.2	0.2395	0.0928
TAS2R64P	0.1329	0.0184
RP5-916L7.2	0	0
RP11-182J1.5	0.224	0.1302
RP11-466C23.5	0	0.1595
RP11-136I14.2	0	0
RP11-504G3.4	0.1002	0.194
METTL8P1	0	0
OSBPL9P5	0	0
RP11-983C2.3	0.2392	0
RP11-664H17.1	0.2116	0.0512
RP11-277P12.10	0	0
RP11-955H22.1	0	0
RP11-114F3.2	0.0736	0
ZNF225	0.9341	0.7153
RP11-474D1.1	0	0.1251
RP11-989F5.3	0.3597	0.1394
CCDC150P1	0.1338	0.0897
RP11-4N23.1	0	0
NDUFA5P6	0	0.1166
RP11-64B16.5	0	0
RP13-977J11.8	0.0583	0.3954
RP11-338E21.3	0.0473	0
AP000462.1	0	0.0489
RP11-153K16.1	0	0
RP11-611O2.1	1.5243	1.0631
NIFKP3	0.0264	0
RPL41P2	3.1779	1.8362
RP11-233G1.4	0	0
ABCC6P1	0.1662	0.4635
RP11-21A7A.3	0	0
RP3-446N13.1	0	0
RP11-662M24.1	0	0
RP11-72J9.1	0	0
OR8R1P	0.2686	0.318
CTD-3074O7.11	0	0.0062
AE000658.30	0	0
RP1-7G5.5	0.2659	0.1288
RP11-686N4.1	0	0
NTAN1P3	0	0
HSPA8P5	0.2314	0.1388
RP11-349I1.2	0	0
RPL31P57	0.0608	0.1178
RP11-613F22.6	1.4746	0.9182
RP11-955H22.3	0	0
RP11-173P15.3	0	0
LRRC34P1	0	0
RP11-428G5.4	0	0
PPIAL4D	0	0
RP11-1060J15.4	0	0
RP11-993B23.1	0	0
TRAV8-5	0	0
RP11-500M8.4	0.4784	0.0772
UBE2NP1	0.0498	0
RP11-606D9.1	0	0
RPL41P5	122.7847	115.5388
ASIC5	0	0
RP11-274J7.3	0	0
RP11-673D15.7	0	0
RP11-7N14.1	0	0
RP11-446E24.4	0.0255	0
RP11-1038A11.3	0	0.1102
OSBPL9P4	0	0
RP11-886D15.1	0	0.0343
RP11-495K9.7	0	0
RP11-118B22.4	0.1018	0
RP1-102E24.8	0.0506	0.0123
TAS2R31	0.5807	0.0865
RP11-443N24.3	0	0
RP11-300I6.5	0	0
RP11-705C15.4	0.0857	0.083
RP11-794G24.1	0	0
RP11-809N8.4	0.7292	0.1284
RP11-424M22.1	0	0
RP11-667M19.10	2.0205	1.398
DND1	0	0
RP11-363J17.1	0	0.1552
RP11-116G8.5	0	0
SALL3	0	0.003
YWHABP2	0.4797	0.2788
RP11-428G5.6	0.137	0
RP11-856F16.2	0	0
RP11-437F6.1	0.1137	0
TRAV11	0	0
RP11-185H22.1	0	0
RP11-21A7A.4	0	0.0604
RP11-625L16.3	0	0.2939
RP13-507P19.1	0	0
RP5-944M2.1	0	0
RP11-955H22.4	0	0.0242
CTC-465D4.1	0	0.0349
RP11-73M18.2	0.0091	0
RP11-955H22.2	0	0
RP11-1060J15.7	0	0
MRGPRF-AS1	0.0107	0
RP11-860B13.3	0	0
RP11-977P2.1	0	0
AP003419.11	0	0
RP11-807H22.5	0	0
POLG2	7.5987	10.9464
RP11-212D19.5	0	0
RP11-785H5.1	8.259	8.0184
RP11-847H18.3	0.201	0.1669
RP11-598F7.6	0.0193	0.0746
RP13-895J2.3	0	0
AC156455.1	0.2242	0.1327
RP13-653N12.1	0	0
RP11-113C12.4	0.1839	0.0713
TRAV1-2	0	0
RP11-1060J15.3	0	0
LINC01486	0	0
NANOGNBP2	0.0412	0
RP11-424M22.3	0	0.4396
RP4-734P14.4	0.0554	0.0537
RP11-800A3.3	0.2952	0.2502
RP11-173P15.5	0	0
RP11-274J7.2	0	0
OR13A1	0.0734	0.2438
RP13-977J11.2	0.0768	0.6103
RP11-283I3.2	0.0298	0.0289
NLRP9P	0	0.0166
RP11-75L1.1	6.2301	0.3944
RP11-613F22.8	1.122	0.596
ENPP7P5	0.09	0
TRDV3	0	0
RP11-286N22.8	0.6518	0.3348
RP11-705C15.2	11.3249	3.2825
RP11-522N14.2	0.0202	0.1175
FLJ37505	0	0
RP11-667M19.2	0.1167	0.0754
RP11-64B16.4	0	0
CYP2B7P	0.0168	0.0163
RP13-7D7.1	0	0
RP11-59N23.3	0	0
RP11-815J4.6	0.0133	0
MTRNR2L1	0.0881	0.1849
RP11-582E3.4	1.2063	0.1124
RP11-133L14.2	0	0
RP11-6B19.3	0.0345	0.0335
ZBTB11-AS1	3.1839	1.232
RP11-428I12.1	0	0
RP13-672B3.2	0	0
RP11-169D4.2	0.4121	0.2329
RP11-76I14.1	0	0
RP11-666F17.2	0.2974	0.3841
LINC00273	0	0
RP11-349K16.1	0	0
PSMA2	0.0074	0.0216
RERG-IT1	0	0
RP11-144O23.8	0.4353	0.1405
RP11-429A20.4	0	0
RP11-144O23.22	0.0495	0.0479
RP11-180M15.4	0.6081	1.178
RP13-653N12.2	0	0
CLEC12B	0	0.0241
A2ML1-AS1	0	0
RP11-424C20.2	0.0641	0.0466
RP11-611O2.3	0	0
KLRAP1	2.2645	1.4833
RP11-338E21.1	0	0
LIMS3L	0	0
RP11-218M22.2	0	0.0445
RP11-599J14.2	3.6485	4.0863
RP11-172C16.4	0.1425	0.2761
RP11-611O2.2	0.0486	0
CCDC58P5	0	0.2045
TAS2R12	0.4242	0.0205
ZNF350	3.6673	1.7519
RP11-49K4.2	0	0
RP11-443N24.2	0	0
RP11-727F15.9	5.574	4.9663
RP11-476M19.3	0	0
RP11-598F7.5	0	0.0201
RP1-166H1.2	0	0
RP11-669N7.3	0	0
SDCCAG3P1	0.0397	0
CTD-2017C7.1	1.6369	1.2538
RP5-1096D14.3	0	0.0701
RP11-444B24.2	0.917	0.0592
RP1-19N1.1	0	0
RP11-785H5.2	1.3622	0.1721
PGA5	0.0391	0.0076
RP11-73M14.1	0.7034	0
AP000797.3	0	0
RP11-436I9.6	0	0.0435
CACNA1C-IT3	0	0
RP11-167N4.4	0.1739	0.0562
RP11-662M24.2	0	0
RP11-407A16.3	1.4347	0.0185
RP11-881M11.8	1.7153	0.0489
RP11-613F22.7	0	0
RBBP4P5	0.036	0.0174
RP11-45F15.1	0	0.1183
RP13-941N14.1	0.9641	0.0812
RP11-680H20.1	0.6646	1.0863
RP11-17G12.3	0.0851	0.4533
RP11-860B13.1	0	0.0325
RP11-234B24.5	0.0478	0.0927
RP11-3L23.2	0	0
PLBD1-AS1	0.6887	0.0371
HPRTP3	0	0
TIMM17BP1	0.0442	0.0428
RP11-159N11.3	0.3917	0
STH	0	0
RP1-116K23.1	0	0
CACNA1C-AS3	0	0
ZNF253	3.3267	5.0073
RP11-268P4.2	0	0
PDCL3P7	0	0
RP11-60C6.5	0	0.0227
RP11-503G7.1	0	0
RP11-697H9.2	0.3234	0.6266
RP11-429A20.3	0	0
KLRF2	0	0
RP11-500M8.6	0.1446	0.035
RP11-680F8.1	0	0.0081
RP11-133L14.5	0	0.0282
RP13-977J11.5	0	0
C17orf100	3.2984	2.2013
RP11-76C10.2	0.8431	0
RP11-7M8.2	0.0525	0
CAPNS2	0	0.1522
RP11-804A23.4	0	0
RP11-158L12.5	0.1949	0.5286
TPT1P12	0.2781	0.2694
RP11-21A7A.2	0	0
CTD-2140B24.4	0	0
AC138744.2	0.0854	0.2482
RP11-214K3.5	0.7066	0.6222
GS1-410F4.5	0	0
CACNA1C-IT1	0	0
RP11-467L13.4	0	0
MEF2BNBP1	0	0
CCND2P1	0	0
RP11-405A12.1	0.0913	0
XXbac-BPG16N22.5	0	0
KNOP1P1	0	0
RP11-512M8.5	0	0
RP11-664D1.1	0.1637	0
RP11-959F10.6	0	0
SLC5A8	0.0109	0.0106
RP11-503G7.2	0	0
RP11-284H19.1	0	0
RP11-64B16.3	0	0
RP13-81N3.2	0	0
MTRNR2L7	0.0149	0
RP11-283G6.3	6.6807	4.653
PSMC1P8	0	0
RP11-17G12.2	0.486	0.688
RP11-707G14.8	1.243	0.7058
IQSEC3P1	0.2978	0.0824
A2ML1-AS2	0.0591	0
RP11-474D1.2	0	0
RP11-75L1.6	0.1732	0.0559
RP1-102E24.6	0.064	0.0354
RP11-221N13.4	0	0
RP11-817J15.2	0	0
RP11-81H14.4	87.6043	3.7438
RP11-749H20.1	0	0
RP11-449P1.1	0	0
GPR123-AS1	0	0.0082
RP5-944M2.2	0	0
RP11-809N8.2	0	0
KRT17P8	0.0793	0
RP11-783K16.5	0.191	0.444
RP13-895J2.2	0	0
RP11-881M11.1	0.0563	0.1091
RP11-64D24.2	0	0
RP11-598F7.3	42.7651	53.5622
RP11-87C12.2	0.0747	0.0241
AC055876.1	0	0
RP11-6B19.2	0	0
RP11-417L19.2	0	0
RP11-216P16.4	0	0
RP11-613M10.8	0.0567	0.0481
RP11-273B20.1	1.4699	2.5854
SNRPEP2	0.3269	0.475
RP11-320N7.2	0	0
LINC00508	0	0
AP000462.3	0	0
RP11-359J14.2	2.4719	0.7482
RP11-525E9.1	0.0893	0.0974
LIMS3	0	0
KHDC1L	0.0479	0
TAS2R18	0.6265	0.0971
CTD-2555A7.2	0	0
